"County, State",GEO ID,FSRR2010,State,County
"Harrison County, Kentucky",0500000US21097,67.8,21,097
"Hart County, Kentucky",0500000US21099,65.7,21,099
"Henderson County, Kentucky",0500000US21101,71.3,21,101
"Henry County, Kentucky",0500000US21103,65.4,21,103
"Hickman County, Kentucky",0500000US21105,62.2,21,105
"Hopkins County, Kentucky",0500000US21107,66.9,21,107
"Jackson County, Kentucky",0500000US21109,53.5,21,109
"Jefferson County, Kentucky",0500000US21111,69.1,21,111
"Jessamine County, Kentucky",0500000US21113,68.9,21,113
"Johnson County, Kentucky",0500000US21115,53.4,21,115
"Kenton County, Kentucky",0500000US21117,71.9,21,117
"Knott County, Kentucky",0500000US21119,39.3,21,119
"Knox County, Kentucky",0500000US21121,48.9,21,121
"Larue County, Kentucky",0500000US21123,71.1,21,123
"Laurel County, Kentucky",0500000US21125,66.7,21,125
"Lawrence County, Kentucky",0500000US21127,64,21,127
"Lee County, Kentucky",0500000US21129,47.9,21,129
"Leslie County, Kentucky",0500000US21131,33.7,21,131
"Letcher County, Kentucky",0500000US21133,48,21,133
"Lewis County, Kentucky",0500000US21135,55.3,21,135
"Lincoln County, Kentucky",0500000US21137,66.8,21,137
"Livingston County, Kentucky",0500000US21139,60.6,21,139
"Logan County, Kentucky",0500000US21141,66.4,21,141
"Lyon County, Kentucky",0500000US21143,54.3,21,143
"McCracken County, Kentucky",0500000US21145,71,21,145
"McCreary County, Kentucky",0500000US21147,52.5,21,147
"McLean County, Kentucky",0500000US21149,62.7,21,149
"Madison County, Kentucky",0500000US21151,67.4,21,151
"Magoffin County, Kentucky",0500000US21153,46.3,21,153
"Marion County, Kentucky",0500000US21155,74.5,21,155
"Marshall County, Kentucky",0500000US21157,66.4,21,157
"Martin County, Kentucky",0500000US21159,50.2,21,159
"Mason County, Kentucky",0500000US21161,66.2,21,161
"Meade County, Kentucky",0500000US21163,65.4,21,163
"Menifee County, Kentucky",0500000US21165,47.2,21,165
"Mercer County, Kentucky",0500000US21167,62.8,21,167
"Metcalfe County, Kentucky",0500000US21169,61.3,21,169
"Monroe County, Kentucky",0500000US21171,63.9,21,171
"Montgomery County, Kentucky",0500000US21173,68.8,21,173
"Morgan County, Kentucky",0500000US21175,51.5,21,175
"Muhlenberg County, Kentucky",0500000US21177,64.4,21,177
"Nelson County, Kentucky",0500000US21179,74.1,21,179
"Nicholas County, Kentucky",0500000US21181,67.1,21,181
"Ohio County, Kentucky",0500000US21183,67.2,21,183
"Oldham County, Kentucky",0500000US21185,76.5,21,185
"Owen County, Kentucky",0500000US21187,51.8,21,187
"Owsley County, Kentucky",0500000US21189,52.2,21,189
"Pendleton County, Kentucky",0500000US21191,65.2,21,191
"Perry County, Kentucky",0500000US21193,44.6,21,193
"Pike County, Kentucky",0500000US21195,50.9,21,195
"Powell County, Kentucky",0500000US21197,54.8,21,197
"Pulaski County, Kentucky",0500000US21199,64.5,21,199
"Robertson County, Kentucky",0500000US21201,41.2,21,201
"Rockcastle County, Kentucky",0500000US21203,57.9,21,203
"Rowan County, Kentucky",0500000US21205,61.7,21,205
"Russell County, Kentucky",0500000US21207,57.7,21,207
"Scott County, Kentucky",0500000US21209,69.3,21,209
"Shelby County, Kentucky",0500000US21211,72.2,21,211
"Simpson County, Kentucky",0500000US21213,70.8,21,213
"Spencer County, Kentucky",0500000US21215,70.9,21,215
"Taylor County, Kentucky",0500000US21217,74.1,21,217
"Todd County, Kentucky",0500000US21219,60.9,21,219
"Trigg County, Kentucky",0500000US21221,58,21,221
"Trimble County, Kentucky",0500000US21223,63.8,21,223
"Union County, Kentucky",0500000US21225,67.6,21,225
"Warren County, Kentucky",0500000US21227,70.2,21,227
"Washington County, Kentucky",0500000US21229,70.6,21,229
"Wayne County, Kentucky",0500000US21231,52.3,21,231
"Webster County, Kentucky",0500000US21233,59.3,21,233
"Whitley County, Kentucky",0500000US21235,61.2,21,235
"Wolfe County, Kentucky",0500000US21237,44.7,21,237
"Woodford County, Kentucky",0500000US21239,65.8,21,239
"Acadia Parish, Louisiana",0500000US22001,64.7,22,001
"Allen Parish, Louisiana",0500000US22003,53.9,22,003
"Ascension Parish, Louisiana",0500000US22005,66.9,22,005
"Assumption Parish, Louisiana",0500000US22007,56.7,22,007
"Avoyelles Parish, Louisiana",0500000US22009,54,22,009
"Beauregard Parish, Louisiana",0500000US22011,64,22,011
"Bienville Parish, Louisiana",0500000US22013,54.2,22,013
"Bossier Parish, Louisiana",0500000US22015,68,22,015
"Caddo Parish, Louisiana",0500000US22017,67.1,22,017
"Calcasieu Parish, Louisiana",0500000US22019,63.8,22,019
"Caldwell Parish, Louisiana",0500000US22021,48.3,22,021
"Cameron Parish, Louisiana",0500000US22023,44.7,22,023
"Catahoula Parish, Louisiana",0500000US22025,53.1,22,025
"Claiborne Parish, Louisiana",0500000US22027,60.2,22,027
"Concordia Parish, Louisiana",0500000US22029,51.9,22,029
"De Soto Parish, Louisiana",0500000US22031,56.5,22,031
"East Baton Rouge Parish, Louisiana",0500000US22033,65.2,22,033
"East Carroll Parish, Louisiana",0500000US22035,55.6,22,035
"East Feliciana Parish, Louisiana",0500000US22037,57.9,22,037
"Evangeline Parish, Louisiana",0500000US22039,61.5,22,039
"Franklin Parish, Louisiana",0500000US22041,61.3,22,041
"Grant Parish, Louisiana",0500000US22043,57.3,22,043
"Iberia Parish, Louisiana",0500000US22045,63.8,22,045
"Iberville Parish, Louisiana",0500000US22047,60,22,047
"Jackson Parish, Louisiana",0500000US22049,56,22,049
"Jefferson Parish, Louisiana",0500000US22051,66.5,22,051
"Jefferson Davis Parish, Louisiana",0500000US22053,62.5,22,053
"Lafayette Parish, Louisiana",0500000US22055,66,22,055
"Lafourche Parish, Louisiana",0500000US22057,66.1,22,057
"LaSalle Parish, Louisiana",0500000US22059,56.8,22,059
"Lincoln Parish, Louisiana",0500000US22061,59.7,22,061
"Livingston Parish, Louisiana",0500000US22063,62.3,22,063
"Madison Parish, Louisiana",0500000US22065,51.2,22,065
"Morehouse Parish, Louisiana",0500000US22067,62.1,22,067
"Natchitoches Parish, Louisiana",0500000US22069,52.9,22,069
"Orleans Parish, Louisiana",0500000US22071,43.8,22,071
"Ouachita Parish, Louisiana",0500000US22073,66.8,22,073
"Plaquemines Parish, Louisiana",0500000US22075,56,22,075
"Pointe Coupee Parish, Louisiana",0500000US22077,53.3,22,077
"Rapides Parish, Louisiana",0500000US22079,63.9,22,079
"Red River Parish, Louisiana",0500000US22081,45.3,22,081
"Richland Parish, Louisiana",0500000US22083,61.5,22,083
"Sabine Parish, Louisiana",0500000US22085,47.8,22,085
"St. Bernard Parish, Louisiana",0500000US22087,45.4,22,087
"St. Charles Parish, Louisiana",0500000US22089,66.3,22,089
"St. Helena Parish, Louisiana",0500000US22091,44.5,22,091
"St. James Parish, Louisiana",0500000US22093,54.4,22,093
"St. John the Baptist Parish, Louisiana",0500000US22095,62.8,22,095
"St. Landry Parish, Louisiana",0500000US22097,57.3,22,097
"St. Martin Parish, Louisiana",0500000US22099,62.8,22,099
"St. Mary Parish, Louisiana",0500000US22101,56.1,22,101
"St. Tammany Parish, Louisiana",0500000US22103,67.9,22,103
"Tangipahoa Parish, Louisiana",0500000US22105,55.8,22,105
"Tensas Parish, Louisiana",0500000US22107,43.2,22,107
"Terrebonne Parish, Louisiana",0500000US22109,64.5,22,109
"Union Parish, Louisiana",0500000US22111,58,22,111
"Vermilion Parish, Louisiana",0500000US22113,65.1,22,113
"Vernon Parish, Louisiana",0500000US22115,55.9,22,115
"Washington Parish, Louisiana",0500000US22117,61.7,22,117
"Webster Parish, Louisiana",0500000US22119,62.6,22,119
"West Baton Rouge Parish, Louisiana",0500000US22121,64.3,22,121
"West Carroll Parish, Louisiana",0500000US22123,60.1,22,123
"West Feliciana Parish, Louisiana",0500000US22125,50.2,22,125
"Winn Parish, Louisiana",0500000US22127,47.9,22,127
"Androscoggin County, Maine",0500000US23001,64.3,23,001
"Aroostook County, Maine",0500000US23003,55.7,23,003
"Cumberland County, Maine",0500000US23005,66.3,23,005
"Franklin County, Maine",0500000US23007,44.7,23,007
"Hancock County, Maine",0500000US23009,47.5,23,009
"Kennebec County, Maine",0500000US23011,62.7,23,011
"Knox County, Maine",0500000US23013,53.4,23,013
"Lincoln County, Maine",0500000US23015,49.1,23,015
"Oxford County, Maine",0500000US23017,51.6,23,017
"Penobscot County, Maine",0500000US23019,63.6,23,019
"Piscataquis County, Maine",0500000US23021,44.4,23,021
"Sagadahoc County, Maine",0500000US23023,63.3,23,023
"Somerset County, Maine",0500000US23025,50.5,23,025
"Waldo County, Maine",0500000US23027,55.4,23,027
"Washington County, Maine",0500000US23029,46.9,23,029
"York County, Maine",0500000US23031,52.1,23,031
"Allegany County, Maryland",0500000US24001,66.3,24,001
"Anne Arundel County, Maryland",0500000US24003,73,24,003
"Baltimore County, Maryland",0500000US24005,73.4,24,005
"Calvert County, Maryland",0500000US24009,68.8,24,009
"Caroline County, Maryland",0500000US24011,63.9,24,011
"Carroll County, Maryland",0500000US24013,78.1,24,013
"Cecil County, Maryland",0500000US24015,66.5,24,015
"Charles County, Maryland",0500000US24017,71.5,24,017
"Dorchester County, Maryland",0500000US24019,60.1,24,019
"Frederick County, Maryland",0500000US24021,75,24,021
"Garrett County, Maryland",0500000US24023,49.1,24,023
"Harford County, Maryland",0500000US24025,75.9,24,025
"Howard County, Maryland",0500000US24027,76.7,24,027
"Kent County, Maryland",0500000US24029,57.7,24,029
"Montgomery County, Maryland",0500000US24031,76.1,24,031
"Prince George's County, Maryland",0500000US24033,68.6,24,033
"Queen Anne's County, Maryland",0500000US24035,68.2,24,035
"St. Mary's County, Maryland",0500000US24037,63.5,24,037
"Somerset County, Maryland",0500000US24039,54.4,24,039
"Talbot County, Maryland",0500000US24041,62.1,24,041
"Washington County, Maryland",0500000US24043,69.6,24,043
"Wicomico County, Maryland",0500000US24045,66.7,24,045
"Worcester County, Maryland",0500000US24047,33.2,24,047
"Baltimore city, Maryland",0500000US24510,59.5,24,510
"Barnstable County, Massachusetts",0500000US25001,45.5,25,001
"Berkshire County, Massachusetts",0500000US25003,63.7,25,003
"Bristol County, Massachusetts",0500000US25005,68,25,005
"Dukes County, Massachusetts",0500000US25007,,25,007
"Essex County, Massachusetts",0500000US25009,69.8,25,009
"Franklin County, Massachusetts",0500000US25011,69.8,25,011
"Hampden County, Massachusetts",0500000US25013,72.2,25,013
"Hampshire County, Massachusetts",0500000US25015,73.9,25,015
"Middlesex County, Massachusetts",0500000US25017,73.3,25,017
"Nantucket County, Massachusetts",0500000US25019,,25,019
"Norfolk County, Massachusetts",0500000US25021,74.2,25,021
"Plymouth County, Massachusetts",0500000US25023,67.5,25,023
"Suffolk County, Massachusetts",0500000US25025,62.9,25,025
"Worcester County, Massachusetts",0500000US25027,68.9,25,027
"Alcona County, Michigan",0500000US26001,40.2,26,001
"Alger County, Michigan",0500000US26003,45.3,26,003
"Allegan County, Michigan",0500000US26005,69.5,26,005
"Alpena County, Michigan",0500000US26007,67.7,26,007
"Antrim County, Michigan",0500000US26009,42.3,26,009
"Arenac County, Michigan",0500000US26011,59.2,26,011
"Baraga County, Michigan",0500000US26013,50.9,26,013
"Barry County, Michigan",0500000US26015,69.6,26,015
"Bay County, Michigan",0500000US26017,76.2,26,017
"Benzie County, Michigan",0500000US26019,46.5,26,019
"Berrien County, Michigan",0500000US26021,65.1,26,021
"Branch County, Michigan",0500000US26023,64.9,26,023
"Calhoun County, Michigan",0500000US26025,69.5,26,025
"Cass County, Michigan",0500000US26027,64.1,26,027
"Charlevoix County, Michigan",0500000US26029,51.4,26,029
"Cheboygan County, Michigan",0500000US26031,50.6,26,031
"Chippewa County, Michigan",0500000US26033,52.8,26,033
"Clare County, Michigan",0500000US26035,47.9,26,035
"Clinton County, Michigan",0500000US26037,76,26,037
"Crawford County, Michigan",0500000US26039,44.3,26,039
"Delta County, Michigan",0500000US26041,63.5,26,041
"Dickinson County, Michigan",0500000US26043,66.1,26,043
"Eaton County, Michigan",0500000US26045,72.9,26,045
"Emmet County, Michigan",0500000US26047,50.5,26,047
"Genesee County, Michigan",0500000US26049,68.5,26,049
"Gladwin County, Michigan",0500000US26051,50.3,26,051
"Gogebic County, Michigan",0500000US26053,53.4,26,053
"Grand Traverse County, Michigan",0500000US26055,68,26,055
"Gratiot County, Michigan",0500000US26057,74.7,26,057
"Hillsdale County, Michigan",0500000US26059,66,26,059
"Houghton County, Michigan",0500000US26061,60.7,26,061
"Huron County, Michigan",0500000US26063,58.3,26,063
"Ingham County, Michigan",0500000US26065,72.6,26,065
"Ionia County, Michigan",0500000US26067,73.3,26,067
"Iosco County, Michigan",0500000US26069,48.6,26,069
"Iron County, Michigan",0500000US26071,50.5,26,071
"Isabella County, Michigan",0500000US26073,70.3,26,073
"Jackson County, Michigan",0500000US26075,69.3,26,075
"Kalamazoo County, Michigan",0500000US26077,71.5,26,077
"Kalkaska County, Michigan",0500000US26079,45.2,26,079
"Kent County, Michigan",0500000US26081,73.6,26,081
"Keweenaw County, Michigan",0500000US26083,35.7,26,083
"Lake County, Michigan",0500000US26085,27.3,26,085
"Lapeer County, Michigan",0500000US26087,73.9,26,087
"Leelanau County, Michigan",0500000US26089,50,26,089
"Lenawee County, Michigan",0500000US26091,69.7,26,091
"Livingston County, Michigan",0500000US26093,75.3,26,093
"Luce County, Michigan",0500000US26095,46.4,26,095
"Mackinac County, Michigan",0500000US26097,37.3,26,097
"Macomb County, Michigan",0500000US26099,75.4,26,099
"Manistee County, Michigan",0500000US26101,55.3,26,101
"Marquette County, Michigan",0500000US26103,64,26,103
"Mason County, Michigan",0500000US26105,59.1,26,105
"Mecosta County, Michigan",0500000US26107,60.3,26,107
"Menominee County, Michigan",0500000US26109,60.9,26,109
"Midland County, Michigan",0500000US26111,75.9,26,111
"Missaukee County, Michigan",0500000US26113,54.5,26,113
"Monroe County, Michigan",0500000US26115,72.9,26,115
"Montcalm County, Michigan",0500000US26117,67.4,26,117
"Montmorency County, Michigan",0500000US26119,39.1,26,119
"Muskegon County, Michigan",0500000US26121,70.6,26,121
"Newaygo County, Michigan",0500000US26123,59.3,26,123
"Oakland County, Michigan",0500000US26125,74,26,125
"Oceana County, Michigan",0500000US26127,52.4,26,127
"Ogemaw County, Michigan",0500000US26129,48.9,26,129
"Ontonagon County, Michigan",0500000US26131,48,26,131
"Osceola County, Michigan",0500000US26133,55.8,26,133
"Oscoda County, Michigan",0500000US26135,37.3,26,135
"Otsego County, Michigan",0500000US26137,52.8,26,137
"Ottawa County, Michigan",0500000US26139,75.4,26,139
"Presque Isle County, Michigan",0500000US26141,49.1,26,141
"Roscommon County, Michigan",0500000US26143,39.7,26,143
"Saginaw County, Michigan",0500000US26145,72.2,26,145
"St. Clair County, Michigan",0500000US26147,70.7,26,147
"St. Joseph County, Michigan",0500000US26149,66.8,26,149
"Sanilac County, Michigan",0500000US26151,61.9,26,151
"Schoolcraft County, Michigan",0500000US26153,49.6,26,153
"Shiawassee County, Michigan",0500000US26155,73.9,26,155
"Tuscola County, Michigan",0500000US26157,73.2,26,157
"Van Buren County, Michigan",0500000US26159,63.1,26,159
"Washtenaw County, Michigan",0500000US26161,73.3,26,161
"Wayne County, Michigan",0500000US26163,63.1,26,163
"Wexford County, Michigan",0500000US26165,62.7,26,165
"Aitkin County, Minnesota",0500000US27001,40.7,27,001
"Anoka County, Minnesota",0500000US27003,79.5,27,003
"Becker County, Minnesota",0500000US27005,59.7,27,005
"Beltrami County, Minnesota",0500000US27007,64.5,27,007
"Benton County, Minnesota",0500000US27009,76.4,27,009
"Big Stone County, Minnesota",0500000US27011,60.6,27,011
"Blue Earth County, Minnesota",0500000US27013,74.9,27,013
"Brown County, Minnesota",0500000US27015,81.4,27,015
"Carlton County, Minnesota",0500000US27017,70.8,27,017
"Carver County, Minnesota",0500000US27019,80.5,27,019
"Cass County, Minnesota",0500000US27021,46.7,27,021
"Chippewa County, Minnesota",0500000US27023,75.8,27,023
"Chisago County, Minnesota",0500000US27025,78.7,27,025
"Clay County, Minnesota",0500000US27027,75.1,27,027
"Clearwater County, Minnesota",0500000US27029,57.5,27,029
"Cook County, Minnesota",0500000US27031,36.4,27,031
"Cottonwood County, Minnesota",0500000US27033,74.7,27,033
"Crow Wing County, Minnesota",0500000US27035,60.2,27,035
"Dakota County, Minnesota",0500000US27037,78.8,27,037
"Dodge County, Minnesota",0500000US27039,77.3,27,039
"Douglas County, Minnesota",0500000US27041,63.8,27,041
"Faribault County, Minnesota",0500000US27043,72.8,27,043
"Fillmore County, Minnesota",0500000US27045,72.7,27,045
"Freeborn County, Minnesota",0500000US27047,75.6,27,047
"Goodhue County, Minnesota",0500000US27049,77,27,049
"Grant County, Minnesota",0500000US27051,66.5,27,051
"Hennepin County, Minnesota",0500000US27053,76.2,27,053
"Houston County, Minnesota",0500000US27055,78.2,27,055
"Hubbard County, Minnesota",0500000US27057,50.3,27,057
"Isanti County, Minnesota",0500000US27059,74.6,27,059
"Itasca County, Minnesota",0500000US27061,57.9,27,061
"Jackson County, Minnesota",0500000US27063,73.8,27,063
"Kanabec County, Minnesota",0500000US27065,68,27,065
"Kandiyohi County, Minnesota",0500000US27067,70,27,067
"Kittson County, Minnesota",0500000US27069,63.3,27,069
"Koochiching County, Minnesota",0500000US27071,63.3,27,071
"Lac qui Parle County, Minnesota",0500000US27073,71.2,27,073
"Lake County, Minnesota",0500000US27075,51.3,27,075
"Lake of the Woods County, Minnesota",0500000US27077,29.8,27,077
"Le Sueur County, Minnesota",0500000US27079,73.7,27,079
"Lincoln County, Minnesota",0500000US27081,68.1,27,081
"Lyon County, Minnesota",0500000US27083,75.5,27,083
"McLeod County, Minnesota",0500000US27085,79.2,27,085
"Mahnomen County, Minnesota",0500000US27087,,27,087
"Marshall County, Minnesota",0500000US27089,72.8,27,089
"Martin County, Minnesota",0500000US27091,74.6,27,091
"Meeker County, Minnesota",0500000US27093,72.3,27,093
"Mille Lacs County, Minnesota",0500000US27095,75,27,095
"Morrison County, Minnesota",0500000US27097,75.6,27,097
"Mower County, Minnesota",0500000US27099,75.3,27,099
"Murray County, Minnesota",0500000US27101,68.4,27,101
"Nicollet County, Minnesota",0500000US27103,80.1,27,103
"Nobles County, Minnesota",0500000US27105,73.9,27,105
"Norman County, Minnesota",0500000US27107,68.2,27,107
"Olmsted County, Minnesota",0500000US27109,76.7,27,109
"Otter Tail County, Minnesota",0500000US27111,61.2,27,111
"Pennington County, Minnesota",0500000US27113,72.4,27,113
"Pine County, Minnesota",0500000US27115,56.3,27,115
"Pipestone County, Minnesota",0500000US27117,72.8,27,117
"Polk County, Minnesota",0500000US27119,68.6,27,119
"Pope County, Minnesota",0500000US27121,63.4,27,121
"Ramsey County, Minnesota",0500000US27123,75.6,27,123
"Red Lake County, Minnesota",0500000US27125,73.8,27,125
"Redwood County, Minnesota",0500000US27127,76.5,27,127
"Renville County, Minnesota",0500000US27129,72.2,27,129
"Rice County, Minnesota",0500000US27131,75.3,27,131
"Rock County, Minnesota",0500000US27133,78.3,27,133
"Roseau County, Minnesota",0500000US27135,67.7,27,135
"St. Louis County, Minnesota",0500000US27137,68.3,27,137
"Scott County, Minnesota",0500000US27139,79.6,27,139
"Sherburne County, Minnesota",0500000US27141,77,27,141
"Sibley County, Minnesota",0500000US27143,77.4,27,143
"Stearns County, Minnesota",0500000US27145,74.9,27,145
"Steele County, Minnesota",0500000US27147,78.1,27,147
"Stevens County, Minnesota",0500000US27149,76,27,149
"Swift County, Minnesota",0500000US27151,72.6,27,151
"Todd County, Minnesota",0500000US27153,62.8,27,153
"Traverse County, Minnesota",0500000US27155,59.3,27,155
"Wabasha County, Minnesota",0500000US27157,73,27,157
"Wadena County, Minnesota",0500000US27159,70.1,27,159
"Waseca County, Minnesota",0500000US27161,76.7,27,161
"Washington County, Minnesota",0500000US27163,80.4,27,163
"Watonwan County, Minnesota",0500000US27165,69.3,27,165
"Wilkin County, Minnesota",0500000US27167,69.7,27,167
"Winona County, Minnesota",0500000US27169,76.6,27,169
"Wright County, Minnesota",0500000US27171,76.2,27,171
"Yellow Medicine County, Minnesota",0500000US27173,74.3,27,173
"Adams County, Mississippi",0500000US28001,62.7,28,001
"Alcorn County, Mississippi",0500000US28003,64.5,28,003
"Amite County, Mississippi",0500000US28005,53.5,28,005
"Attala County, Mississippi",0500000US28007,61.9,28,007
"Benton County, Mississippi",0500000US28009,52.8,28,009
"Bolivar County, Mississippi",0500000US28011,53.4,28,011
"Calhoun County, Mississippi",0500000US28013,58.5,28,013
"Carroll County, Mississippi",0500000US28015,53.2,28,015
"Chickasaw County, Mississippi",0500000US28017,64.7,28,017
"Choctaw County, Mississippi",0500000US28019,61.7,28,019
"Claiborne County, Mississippi",0500000US28021,42.6,28,021
"Clarke County, Mississippi",0500000US28023,54.3,28,023
"Clay County, Mississippi",0500000US28025,63.8,28,025
"Coahoma County, Mississippi",0500000US28027,56.9,28,027
"Copiah County, Mississippi",0500000US28029,62.9,28,029
"Covington County, Mississippi",0500000US28031,56.5,28,031
"DeSoto County, Mississippi",0500000US28033,71,28,033
"Forrest County, Mississippi",0500000US28035,62.4,28,035
"Franklin County, Mississippi",0500000US28037,53.8,28,037
"George County, Mississippi",0500000US28039,60,28,039
"Greene County, Mississippi",0500000US28041,54.3,28,041
"Grenada County, Mississippi",0500000US28043,63,28,043
"Hancock County, Mississippi",0500000US28045,52.1,28,045
"Harrison County, Mississippi",0500000US28047,59,28,047
"Hinds County, Mississippi",0500000US28049,62.6,28,049
"Holmes County, Mississippi",0500000US28051,52.9,28,051
"Humphreys County, Mississippi",0500000US28053,55.4,28,053
"Issaquena County, Mississippi",0500000US28055,36.4,28,055
"Itawamba County, Mississippi",0500000US28057,63.4,28,057
"Jackson County, Mississippi",0500000US28059,61.8,28,059
"Jasper County, Mississippi",0500000US28061,49.5,28,061
"Jefferson County, Mississippi",0500000US28063,38.2,28,063
"Jefferson Davis County, Mississippi",0500000US28065,54.5,28,065
"Jones County, Mississippi",0500000US28067,61.3,28,067
"Kemper County, Mississippi",0500000US28069,46,28,069
"Lafayette County, Mississippi",0500000US28071,54.7,28,071
"Lamar County, Mississippi",0500000US28073,62.2,28,073
"Lauderdale County, Mississippi",0500000US28075,61.4,28,075
"Lawrence County, Mississippi",0500000US28077,61.4,28,077
"Leake County, Mississippi",0500000US28079,59.3,28,079
"Lee County, Mississippi",0500000US28081,64.8,28,081
"Leflore County, Mississippi",0500000US28083,52.7,28,083
"Lincoln County, Mississippi",0500000US28085,67,28,085
"Lowndes County, Mississippi",0500000US28087,64.9,28,087
"Madison County, Mississippi",0500000US28089,68.3,28,089
"Marion County, Mississippi",0500000US28091,58.4,28,091
"Marshall County, Mississippi",0500000US28093,62.1,28,093
"Monroe County, Mississippi",0500000US28095,65.3,28,095
"Montgomery County, Mississippi",0500000US28097,62.1,28,097
"Neshoba County, Mississippi",0500000US28099,57.9,28,099
"Newton County, Mississippi",0500000US28101,60,28,101
"Noxubee County, Mississippi",0500000US28103,57.7,28,103
"Oktibbeha County, Mississippi",0500000US28105,61.1,28,105
"Panola County, Mississippi",0500000US28107,57.1,28,107
"Pearl River County, Mississippi",0500000US28109,61.9,28,109
"Perry County, Mississippi",0500000US28111,53.1,28,111
"Pike County, Mississippi",0500000US28113,59,28,113
"Pontotoc County, Mississippi",0500000US28115,66.1,28,115
"Prentiss County, Mississippi",0500000US28117,64.7,28,117
"Quitman County, Mississippi",0500000US28119,49.5,28,119
"Rankin County, Mississippi",0500000US28121,70.2,28,121
"Scott County, Mississippi",0500000US28123,58.5,28,123
"Sharkey County, Mississippi",0500000US28125,49.9,28,125
"Simpson County, Mississippi",0500000US28127,57.2,28,127
"Smith County, Mississippi",0500000US28129,53.7,28,129
"Stone County, Mississippi",0500000US28131,58.8,28,131
"Sunflower County, Mississippi",0500000US28133,54.5,28,133
"Tallahatchie County, Mississippi",0500000US28135,57.6,28,135
"Tate County, Mississippi",0500000US28137,65.8,28,137
"Tippah County, Mississippi",0500000US28139,64,28,139
"Tishomingo County, Mississippi",0500000US28141,62,28,141
"Tunica County, Mississippi",0500000US28143,47.6,28,143
"Union County, Mississippi",0500000US28145,67.9,28,145
"Walthall County, Mississippi",0500000US28147,62.6,28,147
"Warren County, Mississippi",0500000US28149,61.5,28,149
"Washington County, Mississippi",0500000US28151,57,28,151
"Wayne County, Mississippi",0500000US28153,58.6,28,153
"Webster County, Mississippi",0500000US28155,61.7,28,155
"Wilkinson County, Mississippi",0500000US28157,40.1,28,157
"Winston County, Mississippi",0500000US28159,66,28,159
"Yalobusha County, Mississippi",0500000US28161,60.3,28,161
"Yazoo County, Mississippi",0500000US28163,60.9,28,163
"Adair County, Missouri",0500000US29001,70.8,29,001
"Andrew County, Missouri",0500000US29003,72.7,29,003
"Atchison County, Missouri",0500000US29005,63.2,29,005
"Audrain County, Missouri",0500000US29007,70,29,007
"Barry County, Missouri",0500000US29009,58.4,29,009
"Barton County, Missouri",0500000US29011,70.4,29,011
"Bates County, Missouri",0500000US29013,65.9,29,013
"Benton County, Missouri",0500000US29015,48.5,29,015
"Bollinger County, Missouri",0500000US29017,58.6,29,017
"Boone County, Missouri",0500000US29019,70,29,019
"Buchanan County, Missouri",0500000US29021,69.8,29,021
"Butler County, Missouri",0500000US29023,60.7,29,023
"Caldwell County, Missouri",0500000US29025,62.6,29,025
"Callaway County, Missouri",0500000US29027,66.1,29,027
"Camden County, Missouri",0500000US29029,38.3,29,029
"Cape Girardeau County, Missouri",0500000US29031,69.8,29,031
"Carroll County, Missouri",0500000US29033,67.6,29,033
"Carter County, Missouri",0500000US29035,53.7,29,035
"Cass County, Missouri",0500000US29037,73.1,29,037
"Cedar County, Missouri",0500000US29039,61,29,039
"Chariton County, Missouri",0500000US29041,65.1,29,041
"Christian County, Missouri",0500000US29043,70.7,29,043
"Clark County, Missouri",0500000US29045,67.9,29,045
"Clay County, Missouri",0500000US29047,73.6,29,047
"Clinton County, Missouri",0500000US29049,70.4,29,049
"Cole County, Missouri",0500000US29051,73.4,29,051
"Cooper County, Missouri",0500000US29053,69.8,29,053
"Crawford County, Missouri",0500000US29055,60.1,29,055
"Dade County, Missouri",0500000US29057,61,29,057
"Dallas County, Missouri",0500000US29059,64.6,29,059
"Daviess County, Missouri",0500000US29061,60.6,29,061
"DeKalb County, Missouri",0500000US29063,66.2,29,063
"Dent County, Missouri",0500000US29065,60,29,065
"Douglas County, Missouri",0500000US29067,63.2,29,067
"Dunklin County, Missouri",0500000US29069,62.5,29,069
"Franklin County, Missouri",0500000US29071,71.3,29,071
"Gasconade County, Missouri",0500000US29073,61.2,29,073
"Gentry County, Missouri",0500000US29075,67.7,29,075
"Greene County, Missouri",0500000US29077,71.1,29,077
"Grundy County, Missouri",0500000US29079,67.5,29,079
"Harrison County, Missouri",0500000US29081,63.6,29,081
"Henry County, Missouri",0500000US29083,68.9,29,083
"Hickory County, Missouri",0500000US29085,46.7,29,085
"Holt County, Missouri",0500000US29087,59.8,29,087
"Howard County, Missouri",0500000US29089,61.1,29,089
"Howell County, Missouri",0500000US29091,68.3,29,091
"Iron County, Missouri",0500000US29093,52.6,29,093
"Jackson County, Missouri",0500000US29095,66.6,29,095
"Jasper County, Missouri",0500000US29097,66.9,29,097
"Jefferson County, Missouri",0500000US29099,73.2,29,099
"Johnson County, Missouri",0500000US29101,66.7,29,101
"Knox County, Missouri",0500000US29103,58.7,29,103
"Laclede County, Missouri",0500000US29105,69.3,29,105
"Lafayette County, Missouri",0500000US29107,69,29,107
"Lawrence County, Missouri",0500000US29109,67.6,29,109
"Lewis County, Missouri",0500000US29111,67.1,29,111
"Lincoln County, Missouri",0500000US29113,69.8,29,113
