NAICS2017 Label,Number Employed,Name,GEO ID,Population,Broadband (%),Year,Percent Employed
"Professional, scientific, and technical services",262.0,"Montezuma County, Colorado",0500000US08083,25770.0,48.148146,2017,1.016686069072565
"Professional, scientific, and technical services",145.0,"San Miguel County, Colorado",0500000US08113,7804.0,28.000000000000004,2017,1.858021527421835
"Professional, scientific, and technical services",269.0,"Teller County, Colorado",0500000US08119,23769.0,44.0,2017,1.1317261979889772
"Professional, scientific, and technical services",27086.0,"Boulder County, Colorado",0500000US08013,316782.0,93.516695,2017,8.550359553257445
"Professional, scientific, and technical services",230.0,"Elbert County, Colorado",0500000US08039,24553.0,63.255811,2017,0.9367490734329817
"Professional, scientific, and technical services",65.0,"Las Animas County, Colorado",0500000US08071,14151.0,55.769229,2017,0.4593314960073493
"Professional, scientific, and technical services",84.0,"Yuma County, Colorado",0500000US08125,10109.0,47.058824,2017,0.8309427243050747
"Professional, scientific, and technical services",40.0,"Lincoln County, Colorado",0500000US08073,5520.0,63.333332999999996,2017,0.7246376811594203
"Professional, scientific, and technical services",636.0,"Routt County, Colorado",0500000US08107,24359.0,29.787233,2017,2.610944620058295
"Professional, scientific, and technical services",632.0,"Summit County, Colorado",0500000US08117,29722.0,38.095239,2017,2.126371038288137
"Professional, scientific, and technical services",155.0,"Alamosa County, Colorado",0500000US08003,16345.0,53.571433,2017,0.948302233098807
"Professional, scientific, and technical services",64.0,"Clear Creek County, Colorado",0500000US08019,9257.0,55.000001,2017,0.6913686939613266
"Professional, scientific, and technical services",0.0,"Delta County, Colorado",0500000US08029,30217.0,48.995984,2017,0.0
"Professional, scientific, and technical services",217.0,"Fremont County, Colorado",0500000US08043,46601.0,54.75504399999999,2017,0.4656552434497114
"Professional, scientific, and technical services",0.0,"Bedford County, Pennsylvania",0500000US42009,48891.0,57.356077000000006,2017,0.0
"Professional, scientific, and technical services",1911.0,"Franklin County, Pennsylvania",0500000US42055,153003.0,81.182969,2017,1.2489951177427894
"Professional, scientific, and technical services",467.0,"Union County, Pennsylvania",0500000US42119,45056.0,51.37931100000001,2017,1.0364879261363635
"Professional, scientific, and technical services",0.0,"Wayne County, Pennsylvania",0500000US42127,51656.0,48.741418,2017,0.0
"Professional, scientific, and technical services",1800.0,"Monroe County, Pennsylvania",0500000US42089,167306.0,87.377447,2017,1.0758729513585885
"Professional, scientific, and technical services",351.0,"Huntingdon County, Pennsylvania",0500000US42061,45686.0,45.09803700000001,2017,0.7682878781245895
"Professional, scientific, and technical services",4428.0,"Washington County, Pennsylvania",0500000US42125,207661.0,88.226759,2017,2.132321427711511
"Professional, scientific, and technical services",58180.0,"Philadelphia County, Pennsylvania",0500000US42101,1569657.0,79.75608100000001,2017,3.7065422573211855
"Professional, scientific, and technical services",6543.0,"York County, Pennsylvania",0500000US42133,442216.0,85.968226,2017,1.479593682725184
"Professional, scientific, and technical services",0.0,"Indiana County, Pennsylvania",0500000US42063,86551.0,75.12600400000001,2017,0.0
"Professional, scientific, and technical services",8785.0,"Cumberland County, Pennsylvania",0500000US42041,245801.0,88.434428,2017,3.5740293977648587
"Professional, scientific, and technical services",60356.0,"Allegheny County, Pennsylvania",0500000US42003,1229605.0,88.16986700000001,2017,4.908568198730487
"Professional, scientific, and technical services",7567.0,"Westmoreland County, Pennsylvania",0500000US42129,356835.0,86.356932,2017,2.1205879468101503
"Professional, scientific, and technical services",2.0,"Forest County, Pennsylvania",0500000US42053,7388.0,45.945945,2017,0.02707092582566324
"Professional, scientific, and technical services",1761.0,"Blair County, Pennsylvania",0500000US42013,124736.0,82.965714,2017,1.411781682914315
"Professional, scientific, and technical services",0.0,"Lawrence County, Pennsylvania",0500000US42073,88231.0,81.11801700000001,2017,0.0
"Professional, scientific, and technical services",459.0,"Bradford County, Pennsylvania",0500000US42015,61546.0,46.060607,2017,0.7457836415039157
"Professional, scientific, and technical services",2227.0,"Cambria County, Pennsylvania",0500000US42021,135871.0,81.827426,2017,1.6390546915824569
"Professional, scientific, and technical services",25963.0,"Chester County, Pennsylvania",0500000US42029,514652.0,89.48741,2017,5.04476811515354
