,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%)
895,"Keokuk County, Iowa",10223.0,44.0,48399.0,26638.0,1130.0,11.053506798395775
896,"Monroe County, Iowa",7912.0,42.2,50179.0,25929.0,846.0,10.692618806875632
897,"Tama County, Iowa",17236.0,43.2,56110.0,27074.0,1968.0,11.417962404270133
898,"Wapello County, Iowa",35321.0,39.5,43329.0,23413.0,5862.0,16.596359106480563
899,"Sioux County, Iowa",34692.0,33.3,66022.0,27339.0,2544.0,7.333102732618471
900,"Franklin County, Iowa",10326.0,42.4,48172.0,25248.0,1586.0,15.359287236103041
901,"Calhoun County, Iowa",9814.0,45.1,46302.0,27370.0,1381.0,14.071734257183616
902,"Carroll County, Iowa",20428.0,41.7,54563.0,29191.0,2053.0,10.049931466614451
903,"Cedar County, Iowa",18368.0,41.9,62555.0,30362.0,984.0,5.357142857142857
904,"Cerro Gordo County, Iowa",43134.0,44.5,50569.0,31292.0,4773.0,11.065516761719293
905,"Floyd County, Iowa",15904.0,44.6,48607.0,28323.0,2438.0,15.329476861167002
906,"Greene County, Iowa",9046.0,45.7,52529.0,27968.0,892.0,9.860711916869334
907,"Hardin County, Iowa",17239.0,44.4,52207.0,28445.0,1314.0,7.622251870758165
908,"Louisa County, Iowa",11238.0,41.0,54393.0,27234.0,1222.0,10.873820964584446
909,"Lucas County, Iowa",8600.0,44.8,47325.0,27234.0,828.0,9.627906976744185
910,"Lyon County, Iowa",11745.0,38.0,62012.0,28356.0,566.0,4.819071945508727
911,"Winnebago County, Iowa",10545.0,42.5,50072.0,26558.0,998.0,9.464201043148412
912,"Palo Alto County, Iowa",9110.0,42.3,50470.0,27902.0,618.0,6.783754116355653
913,"Shelby County, Iowa",11772.0,46.9,55638.0,30799.0,1005.0,8.537206931702345
914,"Appanoose County, Iowa",12547.0,45.1,40377.0,25543.0,2108.0,16.80082888339842
915,"Henry County, Iowa",19865.0,40.4,52275.0,26340.0,2255.0,11.351623458343822
916,"Iowa County, Iowa",16231.0,41.8,58077.0,29881.0,1555.0,9.58043250569897
917,"Jasper County, Iowa",36789.0,42.6,56363.0,27214.0,3171.0,8.619424284432847
918,"Page County, Iowa",15393.0,44.4,46708.0,25739.0,1963.0,12.752549860326122
919,"Winneshiek County, Iowa",20575.0,41.0,60788.0,29052.0,1455.0,7.071688942891859
920,"Poweshiek County, Iowa",18428.0,40.7,51456.0,27679.0,1777.0,9.642934664640764
921,"Pottawattamie County, Iowa",93287.0,39.6,56291.0,29085.0,10191.0,10.924351731752548
922,"Marshall County, Iowa",40476.0,38.5,52752.0,25693.0,4422.0,10.924992588200414
923,"Clayton County, Iowa",17711.0,46.5,51114.0,27719.0,1806.0,10.197052679125967
924,"Boone County, Iowa",26381.0,41.4,57906.0,30190.0,2426.0,9.19601228156628
925,"Bremer County, Iowa",24741.0,39.2,65440.0,32105.0,1781.0,7.19857726041793
926,"Buena Vista County, Iowa",20369.0,35.1,52784.0,26345.0,2654.0,13.029603809710835
927,"Howard County, Iowa",9321.0,41.8,51422.0,27906.0,1051.0,11.275614204484498
928,"Emmet County, Iowa",9661.0,42.5,47419.0,29396.0,1212.0,12.54528516716696
929,"Guthrie County, Iowa",10664.0,45.7,56306.0,30646.0,1063.0,9.968117029257314
930,"Hancock County, Iowa",10971.0,44.5,57840.0,29147.0,976.0,8.896180840397411
931,"Humboldt County, Iowa",9586.0,43.0,48847.0,29587.0,1226.0,12.789484665136658
932,"Madison County, Iowa",15720.0,40.8,60077.0,31449.0,1132.0,7.201017811704834
933,"Marion County, Iowa",33127.0,39.5,57917.0,27815.0,2932.0,8.850786367615541
934,"Washington County, Iowa",22095.0,40.8,59157.0,28397.0,1983.0,8.974881194840462
935,"Wright County, Iowa",12864.0,44.3,48935.0,28200.0,1585.0,12.32120646766169
936,"Cass County, Iowa",13327.0,44.6,45637.0,26427.0,1970.0,14.782021460193592
937,"Cherokee County, Iowa",11577.0,46.3,53998.0,30973.0,1307.0,11.28962598255161
938,"Crawford County, Iowa",17131.0,37.6,51091.0,27270.0,3136.0,18.30599497986107
939,"Des Moines County, Iowa",39876.0,42.5,47524.0,27168.0,5985.0,15.009027986758953
940,"Fayette County, Iowa",20139.0,43.7,48412.0,27020.0,2472.0,12.274690898257113
941,"Harrison County, Iowa",14196.0,44.0,57558.0,29332.0,1452.0,10.228233305156381
942,"Kossuth County, Iowa",15166.0,45.8,54868.0,29949.0,1488.0,9.811420282210207
943,"Mills County, Iowa",14933.0,42.1,67949.0,31309.0,1344.0,9.00020089734146
944,"Monona County, Iowa",8865.0,46.7,41598.0,26829.0,1284.0,14.483925549915398
945,"Muscatine County, Iowa",42923.0,38.1,56398.0,28028.0,4442.0,10.348764065885423
946,"Osceola County, Iowa",6149.0,44.0,53604.0,26776.0,689.0,11.20507399577167
947,"Polk County, Iowa",467235.0,35.2,63530.0,33524.0,53570.0,11.465322589275203
948,"Webster County, Iowa",36945.0,39.6,42148.0,24629.0,5539.0,14.99255650290973
949,"Story County, Iowa",95888.0,25.9,52671.0,27392.0,18822.0,19.62915067578842
950,"Woodbury County, Iowa",102397.0,35.6,51350.0,25699.0,13969.0,13.6420012305048
951,"Black Hawk County, Iowa",132960.0,34.9,50916.0,27669.0,20292.0,15.26173285198556
952,"Grundy County, Iowa",12354.0,42.4,65170.0,35662.0,697.0,5.641897361178565
953,"Jackson County, Iowa",19409.0,44.6,51806.0,27672.0,2293.0,11.814106857643361
954,"Jones County, Iowa",20468.0,43.6,58391.0,29653.0,1745.0,8.525503224545632
955,"Lee County, Iowa",34785.0,43.3,48266.0,24408.0,5504.0,15.822912174787984
956,"Mitchell County, Iowa",10663.0,43.7,53675.0,27407.0,870.0,8.159054675044546
957,"Montgomery County, Iowa",10239.0,44.5,43674.0,25005.0,1653.0,16.144154702607675
958,"Warren County, Iowa",48630.0,38.2,71514.0,33013.0,2903.0,5.969566111453835
959,"Sac County, Iowa",9936.0,45.9,53254.0,29502.0,913.0,9.188808373590982
960,"Mahaska County, Iowa",22301.0,39.7,50568.0,26575.0,3116.0,13.97246760234967
961,"Plymouth County, Iowa",25027.0,40.5,61316.0,30686.0,2251.0,8.99428617093539
962,"Buchanan County, Iowa",21101.0,38.7,59348.0,30974.0,1621.0,7.682100374389839
963,"Clay County, Iowa",16387.0,42.2,48978.0,28514.0,1879.0,11.466406297674986
964,"Clinton County, Iowa",47587.0,42.2,50295.0,28091.0,6094.0,12.806018450417131
965,"Decatur County, Iowa",8105.0,36.5,41042.0,21110.0,1403.0,17.31030228254164
966,"Smith County, Kansas",3693.0,51.6,45357.0,28122.0,483.0,13.078797725426483
967,"Grant County, Kansas",7716.0,32.6,57474.0,26138.0,765.0,9.914463452566096
968,"Jackson County, Kansas",13322.0,41.4,53592.0,25920.0,1295.0,9.720762648251013
969,"Kingman County, Kansas",7576.0,45.5,57593.0,30927.0,568.0,7.497360084477297
970,"Logan County, Kansas",2790.0,40.4,49926.0,28549.0,246.0,8.817204301075268
971,"Cherokee County, Kansas",20501.0,41.4,41101.0,21006.0,2759.0,13.45788010340959
972,"Nemaha County, Kansas",10095.0,40.4,53368.0,27438.0,1053.0,10.430906389301635
973,"Pottawatomie County, Kansas",23188.0,35.2,64410.0,27978.0,2207.0,9.517854062446093
974,"Wyandotte County, Kansas",163227.0,33.7,42783.0,20192.0,34641.0,21.22259185061295
975,"Butler County, Kansas",66260.0,38.1,62324.0,28478.0,6845.0,10.330516148505886
976,"Clay County, Kansas",8203.0,43.0,55434.0,28115.0,757.0,9.228331098378641
977,"Lincoln County, Kansas",3121.0,46.6,48693.0,25667.0,250.0,8.010253123998718
978,"Saline County, Kansas",55334.0,37.9,49728.0,27951.0,6799.0,12.287201359019772
979,"Sumner County, Kansas",23336.0,40.7,52695.0,25393.0,2691.0,11.53153925265684
980,"Trego County, Kansas",2899.0,49.4,55197.0,33233.0,136.0,4.69127285270783
981,"Wabaunsee County, Kansas",6918.0,43.4,58947.0,25790.0,414.0,5.98438855160451
982,"Wilson County, Kansas",8858.0,44.0,44468.0,25107.0,1441.0,16.26778053736735
983,"Woodson County, Kansas",3178.0,48.6,36493.0,21419.0,642.0,20.201384518565135
984,"Mitchell County, Kansas",6230.0,43.7,44591.0,26108.0,882.0,14.157303370786517
985,"Ness County, Kansas",3001.0,47.2,48412.0,30761.0,260.0,8.66377874041986
986,"Osborne County, Kansas",3684.0,47.4,42173.0,26559.0,553.0,15.01085776330076
987,"Atchison County, Kansas",16466.0,35.9,46640.0,25494.0,2808.0,17.053321996841976
988,"Bourbon County, Kansas",14757.0,39.3,39379.0,20707.0,2505.0,16.97499491766619
989,"Finney County, Kansas",37097.0,30.6,51703.0,23074.0,5914.0,15.941989918322236
990,"Hamilton County, Kansas",2621.0,33.4,48160.0,21694.0,245.0,9.347577260587562
991,"Kiowa County, Kansas",2524.0,40.8,48226.0,24961.0,204.0,8.082408874801901
992,"Leavenworth County, Kansas",79359.0,37.3,70022.0,30170.0,6635.0,8.360740432717146
993,"Shawnee County, Kansas",178392.0,38.9,54667.0,28584.0,22898.0,12.835777389120588
994,"Sherman County, Kansas",5999.0,38.5,52030.0,25653.0,969.0,16.152692115352558
995,"Stanton County, Kansas",2107.0,39.3,42222.0,21062.0,225.0,10.678690080683436
996,"Thomas County, Kansas",7847.0,36.3,52465.0,26718.0,827.0,10.539059513189754
997,"Meade County, Kansas",4295.0,37.7,54167.0,25173.0,507.0,11.804423748544819
998,"Montgomery County, Kansas",33463.0,40.3,43977.0,22823.0,5686.0,16.991901503152736
999,"Morris County, Kansas",5605.0,47.9,50338.0,26569.0,538.0,9.5985727029438
1000,"Pratt County, Kansas",9670.0,39.2,53415.0,27063.0,1008.0,10.423991726990693
1001,"Rawlins County, Kansas",2520.0,50.3,50893.0,27615.0,213.0,8.452380952380953
1002,"Rooks County, Kansas",5148.0,43.6,48352.0,25415.0,557.0,10.81973581973582
1003,"Anderson County, Kansas",7840.0,42.2,40986.0,21887.0,1049.0,13.380102040816327
1004,"Clark County, Kansas",2089.0,44.2,46094.0,27087.0,180.0,8.61656294877932
1005,"Ellsworth County, Kansas",6331.0,43.7,48550.0,24102.0,618.0,9.761491075659453
1006,"Geary County, Kansas",35796.0,26.4,46096.0,21583.0,5192.0,14.504413900994525
1007,"Harper County, Kansas",5746.0,42.5,48059.0,25698.0,936.0,16.289592760180994
1008,"Ford County, Kansas",34658.0,31.1,49890.0,22053.0,5501.0,15.872237290091753
1009,"Russell County, Kansas",6987.0,48.7,48427.0,25686.0,945.0,13.52511807642765
1010,"Lyon County, Kansas",33302.0,32.9,42992.0,24307.0,5921.0,17.779712930154346
1011,"Marshall County, Kansas",9859.0,44.0,50420.0,27908.0,860.0,8.722994218480576
1012,"Pawnee County, Kansas",6776.0,44.5,46224.0,24404.0,443.0,6.537780401416765
1013,"Allen County, Kansas",12752.0,41.6,43031.0,23011.0,1733.0,13.590025094102886
1014,"Cheyenne County, Kansas",2677.0,47.8,47167.0,27934.0,297.0,11.094508778483377
1015,"Comanche County, Kansas",1741.0,49.5,51563.0,28388.0,134.0,7.696726019529006
1016,"Cowley County, Kansas",35732.0,38.2,46624.0,23130.0,5382.0,15.062129183924773
1017,"Elk County, Kansas",2581.0,50.8,39405.0,21156.0,343.0,13.289422704378149
1018,"Gove County, Kansas",2632.0,48.5,50817.0,29352.0,232.0,8.814589665653495
1019,"Franklin County, Kansas",25599.0,40.0,53167.0,25701.0,3098.0,12.102035235751396
1020,"Harvey County, Kansas",34683.0,39.2,55687.0,26587.0,3746.0,10.800680448634777
1021,"Hodgeman County, Kansas",1875.0,46.8,55345.0,28857.0,154.0,8.213333333333333
1022,"Jewell County, Kansas",2963.0,51.9,43125.0,24361.0,412.0,13.90482618967263
1023,"Kearny County, Kansas",3931.0,34.8,51439.0,24232.0,498.0,12.668532180106842
1024,"Rice County, Kansas",9868.0,38.5,48333.0,23355.0,1501.0,15.210782326712607
1025,"Stafford County, Kansas",4251.0,42.7,47121.0,25941.0,591.0,13.902611150317572
1026,"McPherson County, Kansas",28792.0,40.8,56946.0,29508.0,2083.0,7.234648513475966
1027,"Osage County, Kansas",15894.0,43.4,54186.0,27209.0,2005.0,12.614823203724676
1028,"Greeley County, Kansas",1210.0,48.7,47045.0,25775.0,136.0,11.239669421487603
1029,"Coffey County, Kansas",8328.0,44.0,58662.0,31679.0,925.0,11.107108549471661
1030,"Crawford County, Kansas",39099.0,32.5,38017.0,21207.0,7849.0,20.074682216936495
1031,"Ellis County, Kansas",28877.0,32.0,49562.0,29339.0,4631.0,16.036984451293417
1032,"Greenwood County, Kansas",6227.0,48.6,41648.0,24837.0,760.0,12.20491408382849
1033,"Labette County, Kansas",20553.0,41.0,45706.0,22841.0,3581.0,17.42324721451856
1034,"Linn County, Kansas",9602.0,43.6,46576.0,25796.0,1654.0,17.225578004582378
1035,"Sedgwick County, Kansas",510484.0,35.0,52841.0,27583.0,73900.0,14.47645763628243
1036,"Seward County, Kansas",22948.0,29.5,47535.0,21158.0,4205.0,18.32403695311138
1037,"Republic County, Kansas",4705.0,50.9,43489.0,27121.0,537.0,11.413390010626992
1038,"Graham County, Kansas",2561.0,50.8,43427.0,27165.0,308.0,12.02655212807497
1039,"Johnson County, Kansas",578797.0,37.3,81121.0,43061.0,32267.0,5.5748388467804775
1040,"Douglas County, Kansas",117806.0,29.2,54370.0,29438.0,20437.0,17.348012834660373
1041,"Sheridan County, Kansas",2497.0,44.7,56607.0,30165.0,119.0,4.765718862635162
1042,"Miami County, Kansas",32976.0,41.7,63501.0,31611.0,2492.0,7.557011159631247
1043,"Gray County, Kansas",6004.0,35.9,61220.0,27031.0,502.0,8.361092604930047
1044,"Wallace County, Kansas",1591.0,40.6,60000.0,29931.0,166.0,10.433689503456945
1045,"Chase County, Kansas",2665.0,45.0,42772.0,24469.0,323.0,12.120075046904315
1046,"Stevens County, Kansas",5741.0,35.1,57500.0,24691.0,950.0,16.547639784009753
1047,"Washington County, Kansas",5572.0,46.2,47992.0,26927.0,523.0,9.3862167982771
1048,"Wichita County, Kansas",2157.0,41.2,55109.0,27111.0,94.0,4.3579044969865555
1049,"Chautauqua County, Kansas",3425.0,48.7,39531.0,23621.0,481.0,14.043795620437956
1050,"Morton County, Kansas",2931.0,39.5,43813.0,23038.0,227.0,7.744796997611736
1051,"Norton County, Kansas",5527.0,43.5,50673.0,22935.0,544.0,9.842590917314999
1052,"Reno County, Kansas",63360.0,40.1,47897.0,25267.0,8470.0,13.368055555555555
1053,"Barton County, Kansas",27067.0,39.6,46070.0,26264.0,4154.0,15.347101636679351
1054,"Cloud County, Kansas",9191.0,41.8,44199.0,25579.0,1041.0,11.326297464911326
1055,"Doniphan County, Kansas",7790.0,39.4,50300.0,24520.0,975.0,12.51604621309371
1056,"Edwards County, Kansas",2946.0,44.8,50229.0,27966.0,289.0,9.80991174473863
1057,"Haskell County, Kansas",4081.0,36.1,53780.0,24141.0,537.0,13.158539573633913
1058,"Lane County, Kansas",1702.0,41.5,51765.0,29768.0,181.0,10.63454759106933
1059,"Rush County, Kansas",3119.0,47.9,43594.0,25983.0,204.0,6.5405578711125365
1060,"Scott County, Kansas",4981.0,40.5,62198.0,31825.0,210.0,4.216020879341498
1061,"Marion County, Kansas",12087.0,45.0,50212.0,25620.0,1211.0,10.019028708529826
1062,"Neosho County, Kansas",16209.0,39.7,44402.0,23589.0,3356.0,20.70454685668456
1063,"Brown County, Kansas",9736.0,42.2,46964.0,24319.0,1275.0,13.095727198027937
1064,"Ottawa County, Kansas",5957.0,42.4,51797.0,28839.0,567.0,9.518213866039954
1065,"Phillips County, Kansas",5446.0,44.3,46806.0,24795.0,432.0,7.932427469702534
1066,"Riley County, Kansas",75696.0,24.9,48428.0,26619.0,14511.0,19.170101458465442
1067,"Barber County, Kansas",4905.0,43.4,52075.0,28840.0,772.0,15.739041794087665
1068,"Decatur County, Kansas",2891.0,51.3,41230.0,30890.0,490.0,16.949152542372882
1069,"Dickinson County, Kansas",19162.0,41.2,49663.0,24434.0,2183.0,11.392339004279302
1070,"Jefferson County, Kansas",18856.0,44.0,58935.0,27783.0,1536.0,8.145948239287229
1071,"Harrison County, Kentucky",18630.0,41.8,44620.0,22497.0,2992.0,16.060118089103597
1072,"Butler County, Kentucky",12735.0,41.2,39362.0,21787.0,2731.0,21.444837063211622
1073,"Trimble County, Kentucky",8697.0,41.9,50998.0,26542.0,1302.0,14.970679544670576
1074,"Edmonson County, Kentucky",12063.0,43.1,41114.0,21851.0,2387.0,19.787780817375445
1075,"Hickman County, Kentucky",4625.0,48.3,38036.0,19764.0,658.0,14.227027027027027
1076,"Bracken County, Kentucky",8330.0,40.7,40458.0,22433.0,1765.0,21.18847539015606
1077,"Lyon County, Kentucky",8268.0,49.2,50268.0,27098.0,967.0,11.695694242864054
1078,"Nelson County, Kentucky",45131.0,38.9,55182.0,28156.0,5105.0,11.311515366377877
1079,"Wayne County, Kentucky",20692.0,42.0,33715.0,17627.0,4724.0,22.83007925768413
1080,"Lewis County, Kentucky",13565.0,42.1,32054.0,19346.0,3487.0,25.705860670844086
1081,"Marion County, Kentucky",19335.0,39.7,40005.0,21823.0,3406.0,17.61572278251875
1082,"Trigg County, Kentucky",14286.0,45.5,47259.0,26224.0,2213.0,15.490690186196277
1083,"Woodford County, Kentucky",25817.0,42.3,60604.0,31208.0,3680.0,14.254173606538327
1084,"Boone County, Kentucky",127682.0,37.1,72731.0,33553.0,9571.0,7.495966541877477
1085,"Leslie County, Kentucky",10648.0,41.9,27861.0,15112.0,3572.0,33.54620586025545
1086,"Jessamine County, Kentucky",51667.0,37.4,55450.0,28195.0,8947.0,17.316662473145335
1087,"Knox County, Kentucky",31424.0,39.7,26061.0,15869.0,10583.0,33.678080448065174
1088,"Lawrence County, Kentucky",15844.0,40.9,32703.0,18885.0,3839.0,24.22999242615501
1089,"Letcher County, Kentucky",23011.0,41.8,30293.0,18085.0,6946.0,30.185563426187475
1090,"Livingston County, Kentucky",9288.0,45.8,43472.0,24464.0,1488.0,16.020671834625322
1091,"McCracken County, Kentucky",65285.0,42.1,42894.0,29881.0,10861.0,16.63628704909244
1092,"Pike County, Kentucky",61586.0,41.9,32972.0,20576.0,15957.0,25.910109440457248
1093,"Shelby County, Kentucky",45831.0,38.8,63171.0,30240.0,5527.0,12.059523030263358
1094,"Whitley County, Kentucky",36027.0,37.0,34103.0,18463.0,8569.0,23.784939073472675
1095,"Anderson County, Kentucky",22017.0,40.5,51681.0,24991.0,2617.0,11.886269700685833
1096,"Breckinridge County, Kentucky",19991.0,43.3,44057.0,20735.0,3466.0,17.33780201090491
1097,"Floyd County, Kentucky",37447.0,41.4,31196.0,18366.0,11304.0,30.186663818196383
1098,"Franklin County, Kentucky",49969.0,40.7,53539.0,28001.0,6289.0,12.585803197982749
1099,"Kenton County, Kentucky",163987.0,36.9,58674.0,30195.0,20819.0,12.695518547201912
1100,"McCreary County, Kentucky",17748.0,39.2,19264.0,11492.0,6628.0,37.345052963714224
1101,"Madison County, Kentucky",88376.0,34.0,46674.0,23733.0,15983.0,18.085226758395944
1102,"Magoffin County, Kentucky",12783.0,42.0,29578.0,17279.0,3603.0,28.18587186106548
1103,"Metcalfe County, Kentucky",9990.0,43.1,35594.0,18449.0,2275.0,22.772772772772772
1104,"Owsley County, Kentucky",4497.0,41.8,22736.0,16582.0,1451.0,32.265955081165224
1105,"Rowan County, Kentucky",24392.0,30.7,36411.0,19032.0,5686.0,23.310921613643817
1106,"Simpson County, Kentucky",17881.0,39.8,44989.0,22663.0,3028.0,16.9341759409429
1107,"Taylor County, Kentucky",25406.0,38.4,36455.0,19885.0,5593.0,22.014484767377784
1108,"Clark County, Kentucky",35757.0,42.3,51547.0,26219.0,5266.0,14.727186285202897
1109,"Todd County, Kentucky",12377.0,36.8,38248.0,19555.0,2438.0,19.697826613880586
1110,"Carlisle County, Kentucky",4890.0,42.2,38860.0,24015.0,834.0,17.05521472392638
1111,"Carroll County, Kentucky",10695.0,37.2,43345.0,22296.0,2843.0,26.582515194015894
1112,"Clinton County, Kentucky",10208.0,41.7,31130.0,19325.0,2016.0,19.74921630094044
1113,"Estill County, Kentucky",14382.0,42.6,30692.0,17728.0,4329.0,30.100125156445557
1114,"Gallatin County, Kentucky",8652.0,39.0,50250.0,22508.0,1131.0,13.072122052704577
1115,"Garrard County, Kentucky",17226.0,42.4,47906.0,24874.0,3105.0,18.025078369905955
1116,"Greenup County, Kentucky",36012.0,43.3,47517.0,25378.0,5846.0,16.233477729645674
1117,"Fleming County, Kentucky",14515.0,40.9,41095.0,23351.0,2821.0,19.43506717189115
1118,"Campbell County, Kentucky",91804.0,38.0,57208.0,31065.0,12541.0,13.660624809376499
1119,"Carter County, Kentucky",27385.0,41.1,35095.0,18477.0,5711.0,20.854482380865438
1120,"Elliott County, Kentucky",7533.0,42.0,29043.0,13436.0,2144.0,28.461436346741007
1121,"Grant County, Kentucky",24800.0,36.5,43881.0,20892.0,5201.0,20.971774193548388
1122,"Jefferson County, Kentucky",764378.0,38.0,52237.0,31039.0,112275.0,14.688413324297665
1123,"Larue County, Kentucky",14102.0,40.8,41720.0,21879.0,2157.0,15.295702737200397
1124,"Logan County, Kentucky",26847.0,40.7,40982.0,21465.0,4610.0,17.17137855253846
1125,"Mason County, Kentucky",17167.0,40.7,43082.0,25285.0,3011.0,17.53946525310188
1126,"Mercer County, Kentucky",21378.0,42.8,47574.0,24981.0,3526.0,16.493591542707456
1127,"Pendleton County, Kentucky",14530.0,41.2,49706.0,23191.0,2163.0,14.886441844459739
1128,"Robertson County, Kentucky",2161.0,47.1,30694.0,21764.0,638.0,29.52336881073577
1129,"Russell County, Kentucky",17731.0,43.4,34660.0,18857.0,4419.0,24.92245220235745
